발생년,발생월,발생일,발생시,주야,요일,발생지시도,사고유형_대분류,가해자법규위반,도로형태_대분류,가해자_당사자종별,피해자_당사자종별,경도,위도,사상자수
2022,1,27,13,주,목,강원,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.9880667,37.48850606,1.0
2022,1,27,21,야,목,서울,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.13230595,37.54280725,1.0
2022,1,28,7,주,금,경북,차대사람,기타,단일로,승용차,보행자,129.22968249,35.85273613,1.0
2022,1,28,7,주,금,경기,차대차,안전운전 의무 불이행,단일로,화물차,승용차,127.03989922,37.70869045,1.0
2022,1,28,9,주,금,광주,차대차,안전운전 의무 불이행,교차로,승용차,자전거,126.90027144,35.20308965,1.0
2022,1,28,15,주,금,전북,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.17291444,35.38412049,1.0
2022,1,28,17,주,금,충북,차대차,안전운전 의무 불이행,교차로,화물차,이륜차,127.56563302,36.78722536,1.0
2022,1,28,22,야,금,경기,차대사람,안전운전 의무 불이행,기타,화물차,보행자,126.94650548,37.36433379,1.0
2022,1,28,22,야,금,경북,차량단독,안전운전 의무 불이행,단일로,승용차,없음,128.82416242,35.90362559,1.7
2022,1,29,10,주,토,부산,차대차,안전운전 의무 불이행,교차로,승용차,이륜차,128.84071588,35.08949645,1.0
2022,1,29,11,주,토,인천,차대차,교차로 통행방법 위반,교차로,승용차,이륜차,126.43577849,37.77572579,1.0
2022,1,29,15,주,토,충남,차량단독,안전운전 의무 불이행,교차로,이륜차,없음,126.9433751,36.8618078,1.0
2022,1,29,16,주,토,충북,차량단독,안전운전 의무 불이행,단일로,농기계,없음,127.43665797,36.91760552,1.0
2022,1,29,21,야,토,서울,차대사람,기타,교차로,원동기장치자전거,보행자,126.92521732,37.60364175,1.0
2022,1,30,20,야,일,충남,차량단독,안전운전 의무 불이행,기타,이륜차,없음,127.05166773,36.77921388,1.0
2022,1,30,20,야,일,경북,차대사람,기타,교차로,승용차,보행자,128.75172327,36.55894137,1.0
2022,1,30,21,야,일,서울,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.88007881,37.49200695,1.0
2022,1,30,23,야,일,부산,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,129.09640504,35.13013626,1.0
2022,1,31,6,주,월,광주,차대사람,기타,교차로,승용차,보행자,126.86962819,35.15383648,1.0
2022,1,31,16,주,월,전남,차대사람,보행자 보호의무 위반,단일로,승용차,보행자,126.42757699,34.80413736,1.0
2022,1,31,19,야,월,서울,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.05836977,37.59369644,1.0
2022,1,31,20,야,월,강원,차대차,중앙선 침범,단일로,승용차,승용차,128.62446225,37.37609318,3.2
2022,1,31,23,야,월,인천,차대사람,안전운전 의무 불이행,단일로,승합차,보행자,126.72211398,37.49995067,1.0
2022,2,1,0,야,화,세종,차대차,안전운전 의무 불이행,단일로,승용차,이륜차,127.27455901,36.5479002,1.0
2022,2,2,0,야,수,충남,차량단독,안전운전 의무 불이행,단일로,원동기장치자전거,없음,126.85477084,36.3071512,1.0
2022,2,2,4,야,수,부산,차량단독,안전운전 의무 불이행,교차로,화물차,없음,129.17602998,35.31625623,1.0
2022,2,2,6,주,수,전남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.76829006,35.28623857,1.0
2022,2,2,15,주,수,제주,차량단독,기타,교차로,이륜차,없음,126.57148811,33.46031604,1.0
2022,2,2,20,야,수,인천,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.7253113,37.44887421,1.0
2022,2,2,21,야,수,부산,차대사람,기타,단일로,승용차,보행자,128.98281305,35.17049347,1.0
2022,2,3,3,야,목,경북,철길건널목,기타,철길건널목,화물차,기타,128.88353692,36.00360169,2.0
2022,2,3,4,야,목,경기,차대차,안전운전 의무 불이행,단일로,승용차,승용차,126.8089513,37.37243451,1.0
2022,2,3,10,주,목,경기,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,127.04714237,37.71345947,1.0
2022,2,3,12,주,목,경북,차대차,중앙선 침범,단일로,승용차,승합차,129.37211106,37.087575,2.8
2022,2,3,20,야,목,경북,차대차,신호위반,교차로,승합차,이륜차,129.35584031,36.02015567,1.3
2022,2,3,22,야,목,울산,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,129.30916535,35.5372228,1.0
2022,2,4,0,야,금,경기,차대차,중앙선 침범,단일로,승용차,화물차,127.37367942,37.24734334,2.0
2022,2,4,6,주,금,서울,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.86369361,37.52994781,1.0
2022,2,4,13,주,금,인천,차대사람,보행자 보호의무 위반,교차로,화물차,보행자,126.73864262,37.52779271,1.0
2022,2,4,16,주,금,경북,차대차,중앙선 침범,단일로,승용차,승용차,128.73346258,36.58759939,1.7
2022,2,5,6,주,토,경남,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,129.15566312,35.37686073,1.0
2022,2,5,15,주,토,경기,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.64992903,37.3199325,1.0
2022,2,6,18,야,일,경북,차대차,안전운전 의무 불이행,단일로,승용차,자전거,128.26854492,35.93222409,1.0
2022,2,6,18,야,일,경남,차량단독,안전운전 의무 불이행,단일로,화물차,없음,127.87390204,35.20008415,1.0
2022,2,6,21,야,일,서울,차대차,신호위반,교차로,승합차,이륜차,126.90052426,37.45463401,1.0
2022,2,7,9,주,월,충남,차대사람,보행자 보호의무 위반,교차로,승합차,보행자,127.00674302,36.78584216,1.0
2022,2,7,12,주,월,경남,차대차,안전운전 의무 불이행,단일로,화물차,농기계,127.84135528,34.97703026,1.0
2022,2,7,14,주,월,충남,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,126.63053431,36.89373474,1.0
2022,2,7,17,주,월,경북,차대차,중앙선 침범,단일로,승용차,화물차,128.22391782,36.1569462,3.6
2022,2,7,22,야,월,서울,차대사람,안전운전 의무 불이행,단일로,이륜차,보행자,126.93964324,37.50784387,1.0
2022,2,8,0,야,화,경기,차량단독,안전운전 의무 불이행,단일로,원동기장치자전거,없음,127.04671671,37.73304364,1.0
2022,2,8,1,야,화,경기,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,126.88927137,37.67966882,1.0
2022,2,8,3,야,화,서울,차량단독,안전운전 의무 불이행,단일로,이륜차,승용차,127.00596273,37.53112441,1.0
2022,2,8,5,야,화,경기,차대차,안전운전 의무 불이행,단일로,화물차,승용차,127.0795856,37.02431219,1.6
2022,2,8,13,주,화,경북,차대차,안전운전 의무 불이행,교차로,화물차,건설기계,129.24194552,35.81904164,1.0
2022,2,8,19,야,화,경기,차대차,안전운전 의무 불이행,교차로,화물차,승용차,127.05451355,37.07649452,1.0
2022,2,9,0,야,수,대전,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.42840075,36.4404053,1.0
2022,2,9,5,야,수,경북,차량단독,안전운전 의무 불이행,단일로,승용차,없음,128.89542485,36.08441008,1.0
2022,2,9,5,야,수,인천,차대차,신호위반,교차로,건설기계,자전거,126.61265719,37.59464818,1.0
2022,2,9,6,주,수,충북,차대차,안전운전 의무 불이행,단일로,화물차,승용차,127.77308308,37.10008426,1.0
2022,2,9,8,주,수,경기,차대사람,보행자 보호의무 위반,교차로,승합차,보행자,127.26052752,36.97969818,1.0
2022,2,9,12,주,수,인천,차대사람,보행자 보호의무 위반,교차로,승합차,보행자,126.7174199,37.53020477,1.0
2022,2,9,18,야,수,경기,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.00638237,37.28298746,1.0
2022,2,9,19,야,수,충남,차대차,안전운전 의무 불이행,단일로,승용차,승용차,126.56763083,36.35041318,3.3999999999999995
2022,2,9,19,야,수,제주,차대차,안전운전 의무 불이행,교차로,승용차,승용차,126.56842595,33.25713147,1.0
2022,2,10,2,야,목,부산,차대차,신호위반,교차로,이륜차,승용차,129.08684962,35.13484194,1.0
2022,2,10,5,야,목,경기,차대사람,안전운전 의무 불이행,단일로,특수차,보행자,126.8227183,37.00665516,1.0
2022,2,10,5,야,목,전북,차대차,안전운전 의무 불이행,단일로,승용차,승합차,127.14058435,35.38992563,1.0
2022,2,10,6,주,목,전북,차대차,안전운전 의무 불이행,교차로,승용차,기타,126.72018216,35.98738183,1.0
2022,2,10,6,주,목,경남,차량단독,안전운전 의무 불이행,단일로,화물차,없음,128.74944738,35.36823889,1.0
2022,2,10,7,주,목,충남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.44536694,36.78349662,1.0
2022,2,10,13,주,목,전남,차대차,안전운전 의무 불이행,교차로,화물차,화물차,126.69229457,34.81927564,1.3
2022,2,10,15,주,목,경남,차량단독,안전운전 의무 불이행,단일로,농기계,없음,128.16509671,35.38632124,1.0
2022,2,10,19,야,목,경북,차대차,안전운전 의무 불이행,단일로,특수차,승용차,128.36913676,35.76900035,2.6999999999999997
2022,2,10,21,야,목,경북,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,128.72876428,35.83394935,1.0
2022,2,11,1,야,금,서울,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.07262264,37.49207623,1.0
2022,2,11,10,주,금,전남,차대차,안전운전 의무 불이행,단일로,화물차,이륜차,126.21707511,34.48594029,1.0
2022,2,11,12,주,금,충북,차대차,안전운전 의무 불이행,교차로,승용차,승용차,127.82557995,36.97328233,1.9
2022,2,11,15,주,금,강원,차량단독,안전운전 의무 불이행,단일로,화물차,없음,128.17340342,37.37957599,1.0
2022,2,11,18,야,금,광주,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,126.8807667,35.16901547,1.0
2022,2,11,21,야,금,서울,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.9055118,37.48159181,1.0
2022,2,11,21,야,금,전남,차대사람,안전운전 의무 불이행,기타,승용차,보행자,126.43040637,34.80175467,1.0
2022,2,11,22,야,금,서울,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.12355018,37.46954411,1.0
2022,2,12,5,야,토,경북,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,128.81003441,36.52682745,1.0
2022,2,12,14,주,토,충남,차대차,안전운전 의무 불이행,교차로,이륜차,건설기계,127.15878312,36.78109283,1.7
2022,2,12,15,주,토,충남,차대차,안전운전 의무 불이행,교차로,자전거,승용차,127.12168454,36.83428436,1.0
2022,2,12,15,주,토,충남,차대차,기타,단일로,승용차,자전거,126.54283267,36.60016295,1.0
2022,2,12,17,주,토,경기,차대차,중앙선 침범,기타,화물차,화물차,127.2621003,37.04830083,2.4
2022,2,12,18,야,토,경기,차량단독,안전운전 의무 불이행,교차로,이륜차,없음,127.17327285,37.59461125,1.0
2022,2,12,21,야,토,경남,차대차,기타,단일로,건설기계,이륜차,128.64299155,35.25467665,1.0
2022,2,12,23,야,토,경남,차대차,기타,단일로,승용차,승용차,128.56668758,35.10114366,2.7
2022,2,13,4,야,일,대구,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.6246753,35.86723551,1.0
2022,2,13,12,주,일,전남,차대차,안전운전 의무 불이행,단일로,원동기장치자전거,화물차,126.41814737,34.83053725,1.0
2022,2,13,19,야,일,충남,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,126.5678669,36.99959086,1.0
2022,2,13,21,야,일,경기,차대차,안전운전 의무 불이행,단일로,승용차,승합차,127.04203001,37.15990016,1.0
2022,2,14,14,주,월,충북,차대차,안전운전 의무 불이행,단일로,화물차,건설기계,127.34124975,36.61431337,1.7
2022,2,14,14,주,월,전남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.20899848,34.96720612,1.7
2022,2,14,16,주,월,충남,차대차,안전운전 의무 불이행,단일로,승용차,자전거,127.46862474,36.18942298,1.0
2022,2,14,18,야,월,충남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.1399999,36.47579152,1.0
2022,2,15,7,주,화,경기,차대차,신호위반,교차로,이륜차,화물차,126.9893722,37.81383747,1.0
2022,2,15,19,야,화,경기,차대사람,보행자 보호의무 위반,단일로,화물차,보행자,126.80567459,37.48150696,1.0
2022,2,15,22,야,화,경기,차대사람,신호위반,교차로,승용차,보행자,126.88084207,37.44611383,1.0
2022,2,16,6,주,수,서울,차대사람,안전운전 의무 불이행,단일로,승합차,보행자,126.86801211,37.54930488,1.0
2022,2,16,10,주,수,경남,차대차,중앙선 침범,단일로,화물차,화물차,127.89633489,35.26799212,1.3
2022,2,16,14,주,수,대전,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,127.3478518,36.33230787,1.0
2022,2,16,18,야,수,인천,차대차,안전운전 의무 불이행,단일로,승용차,농기계,126.52216345,37.70264014,1.0
2022,2,17,2,야,목,전북,차대차,안전운전 의무 불이행,단일로,화물차,화물차,127.03396599,35.82743557,1.7
2022,2,17,19,야,목,경북,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,129.34372596,36.09735269,1.0
2022,2,18,13,주,금,경북,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,128.81148626,35.81155509,1.0
2022,2,18,19,야,금,충남,차대차,신호위반,교차로,승용차,이륜차,126.78921454,36.49030052,1.0
2022,2,18,20,야,금,경남,차대차,신호위반,교차로,원동기장치자전거,승합차,128.67401107,35.2447501,1.0
2022,2,19,0,야,토,전남,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,126.77199535,34.64113127,1.0
2022,2,19,8,주,토,충북,차대차,안전운전 의무 불이행,교차로,승용차,건설기계,127.371517,36.67086467,1.3
2022,2,19,8,주,토,경북,차대차,중앙선 침범,단일로,승용차,승합차,129.20500269,35.86215795,1.0
2022,2,19,10,주,토,경북,차량단독,안전운전 의무 불이행,단일로,화물차,없음,128.92158884,36.041092,1.0
2022,2,19,11,주,토,전북,차대차,안전거리 미확보,단일로,자전거,승용차,127.37958629,35.40158113,1.0
2022,2,19,15,주,토,경기,차량단독,안전운전 의무 불이행,단일로,자전거,없음,127.06493898,37.8305717,1.0
2022,2,19,21,야,토,경북,차량단독,안전운전 의무 불이행,교차로,승용차,없음,128.03289345,36.01423851,1.0
2022,2,20,5,야,일,충남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.67357237,36.60357529,1.0
2022,2,20,7,주,일,경북,차량단독,안전운전 의무 불이행,단일로,승용차,없음,128.31806489,36.31251225,1.0
2022,2,20,11,주,일,경북,차량단독,안전운전 의무 불이행,교차로,사륜오토바이(ATV),없음,128.33187057,36.20793908,1.0
2022,2,20,14,주,일,경기,차량단독,안전운전 의무 불이행,단일로,농기계,없음,127.47294833,37.40894625,1.0
2022,2,20,16,주,일,경기,차대차,기타,단일로,승합차,승용차,127.05071952,37.01780625,6.199999999999999
2022,2,20,18,야,일,경기,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.19435688,37.64645,1.0
2022,2,20,20,야,일,서울,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.10899369,37.49597891,1.0
2022,2,20,21,야,일,충남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,126.68634446,36.39513903,1.0
2022,2,21,20,야,월,충남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.68294263,36.93403104,1.0
2022,2,22,0,야,화,서울,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.10197513,37.61605167,1.3
2022,2,22,5,야,화,경기,차대차,안전운전 의무 불이행,단일로,화물차,승용차,126.8104528,37.50432109,1.0
